repo,file_path,duration_days,event,init_cc,cc_lm,cc_slope,loc_lm,loc_delta,mi_lm,n_authors,lm_days,nesting_lm,comment_ratio_lm,docstring_ratio_lm,max_params_lm,n_except_lm,fan_in_lm,fan_out_lm
sentry-python,tests/test_tracing.py,112,1,16.0,16.0,0.0,130,34,41.54376368827532,1,39,5.0,0.010416666666666666,0.0,4.0,0.0,0,4
sentry-python,tests/test_transport.py,349,1,4.0,4.0,0.0,57,13,64.65632512495445,1,61,3.0,0.024390243902439025,0.0,8.0,0.0,0,5
sentry-python,tests/test_utils.py,68,1,6.0,6.0,0.0,26,0,56.4708371199047,1,3,2.0,0.0,0.0,1.0,0.0,0,2
sentry-python,tests/tracing/test_baggage.py,303,0,7.0,7.0,0.0,81,13,58.42729254353756,3,256,1.0,0.015873015873015872,0.0,0.0,0.0,0,1
sentry-python,tests/tracing/test_http_headers.py,229,0,6.0,4.0,-2.0,60,-273,66.7275819987019,3,628,1.0,0.0,0.0,2.0,1.0,0,4
sentry-python,tests/tracing/test_integration_tests.py,48,1,19.0,19.0,0.0,147,7,49.43903148819599,1,9,5.0,0.07079646017699115,0.0,4.0,0.0,0,4
sentry-python,tests/tracing/test_misc.py,1342,0,7.0,7.0,0.0,131,85,61.79741429899866,1,8,4.0,0.1827956989247312,0.0,2.0,0.0,0,2
sentry-python,tests/tracing/test_noop_span.py,308,0,3.0,4.0,1.0,53,6,77.34216811163529,2,173,2.0,0.1388888888888889,0.0,1.0,0.0,0,1
sentry-python,tests/tracing/test_sampling.py,1342,0,4.0,4.0,0.0,90,55,69.44344914031743,1,8,4.0,0.028985507246376812,0.0,2.0,1.0,0,4
sentry-python,tests/utils/test_general.py,1866,0,9.0,9.0,0.0,148,34,53.95518201361562,1,50,2.0,0.02702702702702703,0.2,2.0,2.0,0,5
sphinx,doc/conf.py,771,0,3.0,3.0,0.0,164,2,63.21199584165216,1,21,2.0,0.6134453781512605,0.0,3.0,0.0,0,4
sphinx,sphinx/__init__.py,37,0,27.0,26.0,-1.0,128,-8,52.08950071321856,1,24,10.0,0.018018018018018018,0.3333333333333333,2.0,3.0,19,7
sphinx,sphinx/addnodes.py,930,0,1.0,1.0,0.0,62,3,100.0,1,12,0.0,0.32608695652173914,0.047619047619047616,0.0,0.0,0,1
sphinx,sphinx/builders/__init__.py,98,0,14.0,14.0,0.0,333,1,48.06231900521027,1,222,5.0,0.08333333333333333,0.7,5.0,0.0,0,3
sphinx,sphinx/builders/changes.py,54,1,15.0,15.0,0.0,138,0,53.99464272723946,1,29,5.0,0.008264462809917356,0.25,3.0,0.0,0,5
sphinx,sphinx/builders/htmlhelp.py,558,0,13.0,13.0,0.0,245,-1,62.19508914307031,1,5,8.0,0.20454545454545456,0.25,3.0,0.0,0,4
sphinx,sphinx/builders/intl.py,2,0,2.0,2.0,0.0,38,7,100.0,1,3,2.0,0.037037037037037035,0.125,3.0,0.0,0,3
sphinx,sphinx/builders/latex.py,530,0,7.0,7.0,0.0,187,1,51.94411136134884,1,28,5.0,0.059880239520958084,0.2,4.0,1.0,0,4
sphinx,sphinx/builders/qthelp.py,390,1,12.0,13.0,1.0,266,4,50.18725221112414,1,144,7.0,0.12446351931330472,0.2,4.0,0.0,0,5
sphinx,sphinx/builders/websupport.py,20,1,3.0,2.0,-1.0,56,-1,91.88228754873083,1,2,2.0,0.11627906976744186,0.3333333333333333,4.0,0.0,0,2
sphinx,sphinx/config.py,707,0,4.0,4.0,0.0,84,-20,85.61630130196889,1,11,3.0,0.1323529411764706,0.4,3.0,0.0,0,2
sphinx,sphinx/directives/__init__.py,83,0,7.0,7.0,0.0,175,6,71.5094199885047,1,1,3.0,0.1736111111111111,0.8,4.0,2.0,0,3
sphinx,sphinx/directives/code.py,74,1,6.0,7.0,1.0,100,8,66.59971817226803,1,165,3.0,0.04878048780487805,0.5,9.0,3.0,0,5
sphinx,sphinx/directives/other.py,228,1,9.0,9.0,0.0,375,19,39.695759841631144,1,60,4.0,0.08201892744479496,0.14285714285714285,9.0,3.0,0,4
sphinx,sphinx/domains.py,4,1,1.0,1.0,0.0,20,2,100.0,2,1,0.0,0.06666666666666667,0.5,0.0,0.0,0,0
sphinx,sphinx/domains/__init__.py,255,0,6.0,6.0,0.0,182,5,67.25629315259917,1,1,3.0,0.0784313725490196,0.6153846153846154,8.0,0.0,0,1
sphinx,sphinx/domains/c.py,257,0,12.0,12.0,0.0,205,1,51.654138334812885,1,1,6.0,0.07777777777777778,0.4,8.0,2.0,0,4
sphinx,sphinx/domains/cpp.py,1,0,15.0,15.0,0.0,568,227,19.164780990272142,1,1,5.0,0.0525164113785558,0.08450704225352113,8.0,1.0,0,4
sphinx,sphinx/domains/javascript.py,1,1,12.0,12.0,0.0,78,12,68.01980851324356,1,1,5.0,0.014705882352941176,0.6666666666666666,3.0,1.0,0,2
sphinx,sphinx/domains/python.py,275,0,26.0,26.0,0.0,518,0,24.423477106986173,1,1,7.0,0.04585152838427948,0.40625,8.0,5.0,0,3
sphinx,sphinx/domains/std.py,256,1,11.0,11.0,0.0,365,3,39.275437258110784,1,1,4.0,0.025477707006369428,0.391304347826087,8.0,1.0,0,3
sphinx,sphinx/errors.py,16,0,3.0,3.0,0.0,49,0,88.4525138289602,1,310,2.0,0.027777777777777776,0.5,3.0,0.0,0,0
sphinx,sphinx/ext/doctest.py,1,1,12.0,12.0,0.0,294,13,42.896896081559774,1,1,6.0,0.08764940239043825,0.07142857142857142,9.0,0.0,2,6
sphinx,sphinx/ext/jsmath.py,481,0,6.0,7.0,1.0,58,5,77.20063099121742,1,31,4.0,0.06382978723404255,0.2,2.0,0.0,0,2
sphinx,sphinx/ext/mathbase.py,570,0,6.0,6.0,0.0,140,4,51.96636077017089,1,1,3.0,0.009009009009009009,0.05555555555555555,9.0,0.0,0,1
sphinx,sphinx/ext/refcounting.py,370,0,10.0,10.0,0.0,99,3,64.53241477601657,1,305,4.0,0.06097560975609756,0.1111111111111111,3.0,1.0,0,3
sphinx,sphinx/ext/viewcode.py,165,0,10.0,10.0,0.0,167,4,55.94611273047445,1,1,4.0,0.10884353741496598,0.16666666666666666,4.0,1.0,0,2
sphinx,sphinx/htmlwriter.py,44,1,2.0,2.0,0.0,304,11,48.64665751312459,1,3,4.0,0.07114624505928854,0.046875,3.0,0.0,0,3
sphinx,sphinx/jinja2glue.py,46,1,5.0,5.0,0.0,70,-17,82.96745506962435,1,7,3.0,0.16981132075471697,0.3333333333333333,3.0,1.0,0,4
sphinx,sphinx/latexwriter.py,187,0,22.0,22.0,0.0,1082,-3,0.0,1,30,11.0,0.060988433228180865,0.016853932584269662,3.0,3.0,0,6
sphinx,sphinx/locale/__init__.py,181,1,3.0,3.0,0.0,49,0,100.0,1,146,3.0,0.025,0.5,0.0,0.0,0,0
sphinx,sphinx/pycode/nodes.py,475,0,5.0,5.0,0.0,205,2,52.96829198054043,1,8,4.0,0.060240963855421686,0.47058823529411764,4.0,1.0,0,0
sphinx,sphinx/pycode/pytree.py,1,0,5.0,5.0,0.0,299,3,48.328955108388485,1,1,4.0,0.03404255319148936,0.6666666666666666,5.0,1.0,0,0
sphinx,sphinx/roles.py,80,1,6.0,6.0,0.0,160,16,52.98307535508118,1,9,5.0,0.022556390977443608,0.2,7.0,2.0,0,2
sphinx,sphinx/search.py,1083,0,10.0,10.0,0.0,157,24,64.07549572900268,1,17,3.0,0.03125,0.5882352941176471,5.0,0.0,0,5
sphinx,sphinx/textwriter.py,270,0,8.0,8.0,0.0,599,3,6.074994917990484,1,17,5.0,0.01593625498007968,0.006896551724137931,4.0,0.0,0,4
sphinx,sphinx/theming.py,35,1,5.0,5.0,0.0,97,21,70.04171542719634,1,4,4.0,0.0125,0.7142857142857143,4.0,2.0,0,3
sphinx,sphinx/util/compat.py,421,0,4.0,4.0,0.0,38,0,86.84993715404447,1,227,3.0,0.06451612903225806,0.5,10.0,0.0,0,1
sphinx,sphinx/util/jsdump.py,370,0,25.0,26.0,1.0,194,3,42.81713111484268,1,93,14.0,0.022598870056497175,0.25,2.0,1.0,0,1
sphinx,sphinx/util/json.py,256,1,14.0,14.0,0.0,79,6,69.73108110888779,1,171,7.0,0.046153846153846156,0.2,2.0,1.0,0,1
sphinx,sphinx/util/nodes.py,64,0,7.0,7.0,0.0,139,27,64.50528712094756,1,127,4.0,0.08928571428571429,0.7,6.0,1.0,0,4
sphinx,sphinx/util/pycompat.py,388,0,4.0,4.0,0.0,76,1,73.89184527322351,1,18,4.0,0.11475409836065574,0.1,3.0,2.0,0,3
sphinx,sphinx/util/stemmer.py,85,0,35.0,35.0,0.0,344,-1,29.7238086987803,1,450,14.0,0.032467532467532464,0.9444444444444444,4.0,0.0,0,0
sphinx,sphinx/web/oldurls.py,154,0,1.0,1.0,0.0,94,2,72.52348104218147,1,22,6.0,0.10975609756097561,0.3333333333333333,2.0,1.0,0,2
sphinx,sphinx/websupport/api.py,38,0,2.0,2.0,0.0,36,-5,92.64442922335391,1,1,1.0,0.037037037037037035,0.2,3.0,0.0,0,3
sphinx,sphinx/websupport/search/__init__.py,1,1,3.0,4.0,1.0,49,12,80.89807084706152,2,1,2.0,0.02702702702702703,0.1111111111111111,4.0,0.0,0,1
sphinx,sphinx/writer.py,77,0,5.0,5.0,0.0,244,14,44.378348637415776,1,12,3.0,0.06435643564356436,0.057692307692307696,3.0,0.0,0,3
sphinx,sphinx/writers/latex.py,517,1,18.0,18.0,0.0,1202,16,0.0,1,26,11.0,0.05937794533459001,0.016216216216216217,3.0,7.0,0,5
sphinx,sphinx/writers/manpage.py,87,0,5.0,5.0,0.0,317,8,37.1168917569721,1,4,5.0,0.057034220532319393,0.028169014084507043,3.0,1.0,0,2
sphinx,sphinx/writers/text.py,513,0,8.0,8.0,0.0,685,5,0.3519028880722561,1,27,5.0,0.017543859649122806,0.005681818181818182,4.0,0.0,0,4
sphinx,sphinx/writers/websupport.py,38,0,2.0,3.0,1.0,62,32,80.03721552230282,1,1,2.0,0.0625,0.25,2.0,0.0,0,1
sphinx,tests/root/conf.py,684,0,1.0,1.0,0.0,174,0,100.0,1,60,1.0,0.8267716535433071,0.0,1.0,0.0,0,2
sphinx,tests/test_application.py,532,0,5.0,5.0,0.0,60,0,75.53189954384472,1,132,2.0,0.022222222222222223,0.2,1.0,0.0,0,3
sphinx,tests/test_autodoc.py,523,0,14.0,14.0,0.0,450,118,44.866754781543,1,153,2.0,0.10893854748603352,0.45614035087719296,7.0,1.0,0,3
sphinx,tests/test_build.py,690,0,12.0,12.0,0.0,118,22,60.71359227225445,1,1,5.0,0.031914893617021274,0.25,2.0,1.0,0,7
sphinx,tests/test_config.py,117,1,15.0,16.0,1.0,78,1,76.53382105985695,1,60,2.0,0.24561403508771928,0.3333333333333333,1.0,0.0,0,2
sphinx,tests/test_coverage.py,532,0,18.0,18.0,0.0,47,0,78.00505104962981,1,112,1.0,0.05555555555555555,0.5,1.0,0.0,0,2
sphinx,tests/test_highlighting.py,370,0,2.0,2.0,0.0,52,14,85.55100891864323,1,26,2.0,0.02631578947368421,0.16666666666666666,3.0,0.0,0,3
sphinx,tests/test_i18n.py,370,0,1.0,1.0,0.0,18,0,100.0,1,139,1.0,0.08333333333333333,0.5,1.0,0.0,0,1
sphinx,tests/test_intersphinx.py,140,1,8.0,8.0,0.0,113,0,64.41459188864778,1,129,1.0,0.13636363636363635,0.25,2.0,0.0,0,6
sphinx,tests/test_metadata.py,26,0,7.0,2.0,-5.0,52,-92,100.0,1,1,2.0,0.15384615384615385,0.25,0.0,0.0,0,3
sphinx,tests/test_quickstart.py,565,1,16.0,16.0,0.0,148,3,45.39821860743047,1,16,4.0,0.007633587786259542,0.125,2.0,1.0,0,5
sphinx,tests/test_theming.py,296,0,14.0,14.0,0.0,57,0,80.27583534679093,1,29,1.0,0.18181818181818182,0.5,1.0,0.0,0,4
sqlalchemy,doc/build/compile_docstrings.py,145,0,1.0,1.0,0.0,41,10,61.999343691542315,1,15,1.0,0.0,0.0,3.0,0.0,0,5
sqlalchemy,doc/build/gen_docstrings.py,98,0,2.0,2.0,0.0,70,-5,63.03615557354385,1,3,5.0,0.0,0.6,3.0,0.0,0,3
sqlalchemy,doc/build/lib/docstring.py,175,1,42.0,43.0,1.0,142,22,26.74358985404918,1,160,6.0,0.0,0.0,4.0,0.0,1,4
sqlalchemy,doc/build/lib/highlight.py,681,0,9.0,9.0,0.0,395,9,37.03587608981621,1,75,4.0,0.07878787878787878,0.0,4.0,0.0,0,8
sqlalchemy,doc/build/testdocs.py,6,0,6.0,6.0,0.0,71,21,58.833069318224375,2,502,2.0,0.03571428571428571,0.0,9.0,0.0,0,6
sqlalchemy,lib/sqlalchemy/__init__.py,438,1,1.0,1.0,0.0,23,2,100.0,1,35,1.0,0.2631578947368421,0.0,0.0,0.0,30,6
sqlalchemy,lib/sqlalchemy/ansisql.py,78,1,12.0,12.0,0.0,270,25,37.809744852589,1,7,3.0,0.09230769230769231,0.05263157894736842,3.0,1.0,0,2
sqlalchemy,lib/sqlalchemy/attributes.py,77,1,12.0,12.0,0.0,645,9,17.508816696342308,1,1,5.0,0.04869565217391304,0.4215686274509804,8.0,7.0,0,2
sqlalchemy,lib/sqlalchemy/databases/firebird.py,501,1,8.0,6.0,-2.0,272,-11,46.8174390809372,1,8,3.0,0.05263157894736842,0.07692307692307693,5.0,1.0,0,5
sqlalchemy,lib/sqlalchemy/databases/information_schema.py,136,1,12.0,12.0,0.0,135,2,57.14168812891386,1,42,4.0,0.058823529411764705,0.0,4.0,0.0,0,1
sqlalchemy,lib/sqlalchemy/databases/mysql.py,91,1,7.0,7.0,0.0,190,3,58.18465575144298,1,3,3.0,0.1761006289308176,0.07692307692307693,7.0,1.0,0,7
sqlalchemy,lib/sqlalchemy/databases/oracle.py,98,1,3.0,3.0,0.0,81,18,80.56204004860518,1,15,2.0,0.31666666666666665,0.1,4.0,0.0,0,4
sqlalchemy,lib/sqlalchemy/databases/sqlite.py,63,1,3.0,3.0,0.0,75,21,82.76317415412082,1,20,2.0,0.27586206896551724,0.0,2.0,0.0,0,6
sqlalchemy,lib/sqlalchemy/engine/__init__.py,273,0,2.0,2.0,0.0,92,-1,45.95060033015859,1,154,2.0,0.08450704225352113,0.6666666666666666,0.0,0.0,1,2
sqlalchemy,lib/sqlalchemy/engine/default.py,141,1,22.0,22.0,0.0,215,1,46.07847813426097,2,43,7.0,0.085,0.1875,5.0,0.0,1,5
sqlalchemy,lib/sqlalchemy/engine/strategies.py,141,0,4.0,4.0,0.0,71,0,78.2910331105971,1,3,3.0,0.0,0.4,2.0,0.0,1,1
sqlalchemy,lib/sqlalchemy/engine/threadlocal.py,424,0,4.0,3.0,-1.0,82,-3,65.2810433922626,1,3,3.0,0.0,0.2631578947368421,2.0,1.0,0,6
sqlalchemy,lib/sqlalchemy/engine/url.py,3,1,6.0,6.0,0.0,83,1,55.45356945289408,1,3,3.0,0.0,0.1111111111111111,7.0,0.0,0,3
sqlalchemy,lib/sqlalchemy/exceptions.py,429,0,2.0,2.0,0.0,44,3,85.58641466205844,1,95,1.0,0.14285714285714285,0.7,4.0,0.0,4,0
sqlalchemy,lib/sqlalchemy/ext/assignmapper.py,384,0,5.0,5.0,0.0,38,3,66.85806008553298,2,49,4.0,0.029411764705882353,0.0,3.0,0.0,0,2
sqlalchemy,lib/sqlalchemy/ext/associationproxy.py,66,1,4.0,4.0,0.0,121,24,72.80138889322336,1,114,3.0,0.0,0.2777777777777778,4.0,3.0,0,1
sqlalchemy,lib/sqlalchemy/ext/proxy.py,379,0,3.0,3.0,0.0,160,13,64.00822557237318,2,9,2.0,0.051470588235294115,0.38461538461538464,3.0,5.0,0,4
sqlalchemy,lib/sqlalchemy/ext/selectresults.py,419,0,13.0,13.0,0.0,101,18,56.02154010768984,1,13,6.0,0.0,0.7368421052631579,4.0,0.0,0,1
sqlalchemy,lib/sqlalchemy/ext/sqlsoup.py,144,1,4.0,4.0,0.0,73,0,66.67516260787534,1,69,4.0,0.07352941176470588,0.07142857142857142,2.0,1.0,0,2
sqlalchemy,lib/sqlalchemy/logging.py,301,0,4.0,4.0,0.0,73,3,78.98630112668052,1,8,2.0,0.16363636363636364,0.1,3.0,0.0,0,1
sqlalchemy,lib/sqlalchemy/mapping/__init__.py,61,1,4.0,4.0,0.0,148,5,68.95077221784703,1,3,3.0,0.13178294573643412,0.75,14.0,3.0,1,4
sqlalchemy,lib/sqlalchemy/mapping/mapper.py,19,1,31.0,31.0,0.0,608,-5,25.689512659305993,1,1,7.0,0.11923076923076924,0.35714285714285715,11.0,6.0,2,3
sqlalchemy,lib/sqlalchemy/mapping/objectstore.py,13,1,23.0,23.0,0.0,690,7,19.15368732577716,1,3,6.0,0.05982905982905983,0.27380952380952384,6.0,13.0,3,5
sqlalchemy,lib/sqlalchemy/mapping/properties.py,65,0,37.0,37.0,0.0,691,1,18.3701684929613,1,1,9.0,0.1206611570247934,0.21052631578947367,12.0,1.0,1,4
sqlalchemy,lib/sqlalchemy/mapping/query.py,28,0,13.0,13.0,0.0,275,7,47.07300030015897,1,1,5.0,0.05416666666666667,0.4444444444444444,4.0,2.0,0,3
sqlalchemy,lib/sqlalchemy/mapping/topological.py,25,1,18.0,18.0,0.0,239,-11,56.289074673516375,1,9,5.0,0.11267605633802817,0.4090909090909091,3.0,0.0,1,1
sqlalchemy,lib/sqlalchemy/mods/selectresults.py,482,0,13.0,13.0,0.0,87,2,38.31543216404584,1,1,6.0,0.0,0.0,4.0,0.0,0,1
sqlalchemy,lib/sqlalchemy/mods/threadlocal.py,273,0,2.0,2.0,0.0,46,-1,100.0,1,2,1.0,0.0,0.0,2.0,0.0,0,3
sqlalchemy,lib/sqlalchemy/objectstore.py,3,1,6.0,6.0,0.0,160,90,73.03512813927465,1,1,4.0,0.11764705882352941,0.21052631578947367,4.0,5.0,0,3
sqlalchemy,lib/sqlalchemy/orm/__init__.py,424,0,12.0,12.0,0.0,140,0,69.18438991675696,1,13,6.0,0.049586776859504134,0.8125,5.0,1.0,1,6
sqlalchemy,lib/sqlalchemy/orm/attributes.py,111,1,12.0,12.0,0.0,753,-5,13.975047935950567,1,43,5.0,0.061654135338345864,0.43119266055045874,11.0,7.0,0,2
sqlalchemy,lib/sqlalchemy/orm/dependency.py,198,1,26.0,26.0,0.0,384,14,35.287025110947745,1,2,8.0,0.12893982808022922,0.2222222222222222,8.0,0.0,1,2
sqlalchemy,lib/sqlalchemy/orm/interfaces.py,301,0,3.0,3.0,0.0,151,-2,100.0,1,1,3.0,0.037037037037037035,0.42424242424242425,6.0,2.0,2,1
sqlalchemy,lib/sqlalchemy/orm/mapper.py,14,1,70.0,70.0,0.0,1875,19,0.0,2,12,10.0,0.09299279633267846,0.5853658536585366,22.0,8.0,2,2
sqlalchemy,lib/sqlalchemy/orm/properties.py,53,1,20.0,20.0,0.0,749,-6,18.478056206692912,1,1,6.0,0.13122171945701358,0.2222222222222222,15.0,3.0,3,8
sqlalchemy,lib/sqlalchemy/orm/query.py,25,1,13.0,13.0,0.0,338,6,44.92690763906713,1,1,5.0,0.05782312925170068,0.5,4.0,2.0,2,4
sqlalchemy,lib/sqlalchemy/orm/session.py,281,1,7.0,7.0,0.0,450,-4,39.13090609465096,1,10,6.0,0.04922279792746114,0.42424242424242425,5.0,1.0,3,4
sqlalchemy,lib/sqlalchemy/orm/strategies.py,139,0,19.0,19.0,0.0,504,3,34.62278188598641,1,1,6.0,0.10440835266821345,0.09803921568627451,6.0,4.0,2,7
sqlalchemy,lib/sqlalchemy/orm/sync.py,23,1,7.0,7.0,0.0,133,3,63.50921945519318,1,117,7.0,0.08695652173913043,0.21428571428571427,6.0,0.0,1,1
sqlalchemy,lib/sqlalchemy/orm/unitofwork.py,168,1,21.0,21.0,0.0,876,1,12.105127055294549,1,4,8.0,0.1484480431848853,0.25,9.0,11.0,3,6
sqlalchemy,lib/sqlalchemy/orm/uowdumper.py,432,0,15.0,15.0,0.0,189,0,22.426580887815543,1,1,4.0,0.0,0.11764705882352941,4.0,1.0,0,0
sqlalchemy,lib/sqlalchemy/orm/util.py,252,1,8.0,8.0,0.0,56,1,66.37410375087671,1,22,3.0,0.1276595744680851,0.16666666666666666,3.0,1.0,4,1
sqlalchemy,lib/sqlalchemy/pool.py,151,0,4.0,4.0,0.0,294,11,50.113504234950724,1,13,3.0,0.02092050209205021,0.1875,4.0,11.0,0,7
sqlalchemy,lib/sqlalchemy/schema.py,69,1,3.0,3.0,0.0,179,19,57.19731080350746,1,14,2.0,0.12318840579710146,0.09259259259259259,6.0,0.0,0,1
sqlalchemy,lib/sqlalchemy/sql.py,8,1,7.0,7.0,0.0,615,37,19.04132453781669,1,6,5.0,0.0449438202247191,0.09523809523809523,8.0,0.0,0,2
sqlalchemy,lib/sqlalchemy/util.py,57,1,3.0,3.0,0.0,106,18,70.38881615745969,1,6,3.0,0.21052631578947367,0.041666666666666664,3.0,1.0,0,1
sqlalchemy,test/alltests.py,547,0,2.0,2.0,0.0,15,0,72.13824373623434,1,37,2.0,0.0,0.0,0.0,0.0,0,2
sqlalchemy,test/base/alltests.py,278,0,3.0,3.0,0.0,20,-2,84.89950302948156,1,138,3.0,0.0625,0.0,0.0,0.0,0,2
sqlalchemy,test/defaults.py,77,0,4.0,4.0,0.0,149,26,50.4961404382731,1,8,3.0,0.08196721311475409,0.0,1.0,0.0,0,5
sqlalchemy,test/engine/alltests.py,133,0,3.0,3.0,0.0,30,1,87.52342578167196,1,283,3.0,0.09090909090909091,0.0,0.0,0.0,0,2
sqlalchemy,test/engine/execute.py,98,0,3.0,3.0,0.0,60,3,50.18228968547782,1,65,2.0,0.0,0.0,1.0,0.0,0,6
sqlalchemy,test/engines.py,42,0,2.0,2.0,0.0,65,2,78.21202872102147,1,7,1.0,0.06382978723404255,0.0,2.0,0.0,0,4
sqlalchemy,test/ext/activemapper.py,9,1,2.0,2.0,0.0,224,-3,56.04895563089747,2,1,3.0,0.1111111111111111,0.0,1.0,0.0,0,3
sqlalchemy,test/ext/alltests.py,308,0,3.0,4.0,1.0,21,1,68.31951047252039,2,108,3.0,0.0,0.0,0.0,0.0,0,3
sqlalchemy,test/manytomany.py,125,1,2.0,2.0,0.0,197,60,50.44755659238187,1,8,2.0,0.024096385542168676,0.17391304347826086,2.0,0.0,0,3
sqlalchemy,test/mapper.py,22,0,2.0,2.0,0.0,408,54,35.08718156899701,1,27,1.0,0.0,0.34285714285714286,1.0,0.0,0,6
sqlalchemy,test/orm/alltests.py,400,0,3.0,3.0,0.0,41,1,70.42112316808037,1,16,3.0,0.0,0.0,0.0,0.0,0,2
sqlalchemy,test/orm/fixtures.py,1,0,13.0,13.0,0.0,238,8,54.30659167028721,1,15,6.0,0.03333333333333333,0.05555555555555555,2.0,0.0,1,3
sqlalchemy,test/orm/merge.py,186,0,5.0,5.0,0.0,146,40,53.80664416422427,1,8,1.0,0.056451612903225805,0.5,1.0,0.0,0,3
sqlalchemy,test/pool.py,69,1,3.0,3.0,0.0,97,23,38.89291042463696,1,173,3.0,0.0,0.0,1.0,1.0,0,6
sqlalchemy,test/selectresults.py,13,0,8.0,9.0,1.0,76,7,48.718481617760204,1,28,2.0,0.034482758620689655,0.0,1.0,0.0,0,2
sqlalchemy,test/sql/alltests.py,285,0,3.0,3.0,0.0,34,1,89.65272831747767,1,131,3.0,0.12,0.0,0.0,0.0,0,2
sqlalchemy,test/sql/constraints.py,160,0,10.0,10.0,0.0,178,1,45.653063262687525,1,125,2.0,0.02,0.18181818181818182,2.0,4.0,0,3
sqlalchemy,test/sql/select.py,260,0,4.0,4.0,0.0,665,7,34.98219675572944,1,5,3.0,0.07818181818181819,0.06382978723404255,6.0,0.0,0,5
sqlalchemy,test/sql/unicode.py,95,1,5.0,5.0,0.0,79,13,57.42937550733834,1,33,1.0,0.046875,0.0,1.0,0.0,0,2
sqlalchemy,test/tables.py,651,0,3.0,3.0,0.0,153,7,42.00987149580845,1,4,3.0,0.0,0.0,1.0,0.0,0,2
sqlalchemy,test/transaction.py,1,0,2.0,2.0,0.0,149,85,47.71870746171278,1,3,2.0,0.023076923076923078,0.2777777777777778,1.0,0.0,0,6
streamlit,admin/test_streamlit.py,1,1,2.0,2.0,0.0,69,1,81.09050444023516,1,1,2.0,0.1346153846153846,1.0,2.0,0.0,0,5
streamlit,cloud/server/server.py,3,1,2.0,2.0,0.0,94,9,75.86882750623207,1,1,3.0,0.15584415584415584,0.2727272727272727,1.0,1.0,0,6
streamlit,cloud/server/streamlet/cloud/Server.py,37,0,2.0,2.0,0.0,90,39,100.0,1,1,2.0,0.2571428571428571,0.5,2.0,0.0,0,3
streamlit,dist/setup.py,20,0,3.0,3.0,0.0,41,0,72.9201491638663,1,13,2.0,0.0,0.5,1.0,1.0,0,4
streamlit,examples/caching.py,143,0,1.0,1.0,0.0,78,22,45.10954249307867,1,3,2.0,0.0,0.0,2.0,0.0,0,2
streamlit,examples/cfd-example.py,17,0,6.0,6.0,0.0,216,0,47.580721895180545,1,2,3.0,0.10526315789473684,0.2727272727272727,5.0,0.0,0,5
streamlit,examples/cifar-cnn.py,17,0,3.0,3.0,0.0,173,0,70.82804385117721,1,2,2.0,0.33766233766233766,0.0,3.0,0.0,0,7
streamlit,examples/deck_gl_example.py,11,0,1.0,1.0,0.0,163,32,67.18693788146369,1,2,1.0,0.045112781954887216,0.0,1.0,0.0,0,4
streamlit,examples/mnist-cnn.py,435,0,3.0,3.0,0.0,119,0,57.68375000917799,1,2,2.0,0.07142857142857142,0.0,3.0,0.0,0,6
streamlit,examples/new.py,7,0,1.0,1.0,0.0,31,7,98.09319275590366,1,1,1.0,0.36,0.0,1.0,0.0,0,9
streamlit,examples/reference.py,312,1,1.0,1.0,0.0,205,4,30.131906021238887,3,1,1.0,0.8324607329842932,0.5,1.0,0.0,0,3
streamlit,examples/scratchpad.py,1,0,2.0,2.0,0.0,32,-2,100.0,1,2,2.0,0.4583333333333333,0.0,0.0,0.0,0,7
streamlit,examples/uber.py,371,0,1.0,1.0,0.0,48,-1,100.0,1,1,1.0,0.525,0.0,1.0,0.0,0,3
streamlit,examples/vega_lite_example.py,141,0,1.0,1.0,0.0,243,38,100.0,1,1,1.0,0.030456852791878174,0.5,1.0,0.0,0,4
streamlit,lib/setup.py,367,0,1.0,1.0,0.0,32,0,100.0,1,1,2.0,0.041666666666666664,0.0,0.0,1.0,0,2
streamlit,lib/streamlit/Chart.py,260,0,9.0,10.0,1.0,264,6,61.18378823634475,3,8,5.0,0.04975124378109453,0.7272727272727273,5.0,0.0,1,5
streamlit,lib/streamlit/ChartComponent.py,258,0,3.0,3.0,0.0,31,5,100.0,1,1,2.0,0.08333333333333333,0.2,3.0,0.0,7,3
streamlit,lib/streamlit/ConfigOption.py,96,1,3.0,2.0,-1.0,114,-4,52.237794217164804,1,1,1.0,0.10465116279069768,0.8,4.0,0.0,0,3
streamlit,lib/streamlit/Connection.py,307,0,8.0,8.0,0.0,217,12,60.84269340600671,1,30,4.0,0.12637362637362637,0.75,3.0,2.0,0,13
streamlit,lib/streamlit/DeckGlChart.py,3,1,6.0,6.0,0.0,51,-3,85.41462143326234,1,2,3.0,0.21052631578947367,1.0,3.0,0.0,0,3
streamlit,lib/streamlit/DeltaConnection.py,5,1,8.0,8.0,0.0,196,20,64.10752893727613,1,1,4.0,0.1292517006802721,0.5,3.0,0.0,0,8
streamlit,lib/streamlit/Proxy.py,31,0,9.0,9.0,0.0,285,0,55.54022747159513,1,1,6.0,0.1092436974789916,0.6818181818181818,3.0,4.0,0,9
streamlit,lib/streamlit/Report.py,6,1,4.0,4.0,0.0,230,49,70.82318791581281,1,14,2.0,0.07222222222222222,0.5384615384615384,5.0,0.0,0,7
